System,Plot Location,Monitoring Period,Month,Year,lat,lon,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Sea Surface Temperature (C),Chlorophyll (mg per m3),Turbidity (FTU),Precipitation
OS,ZK 20-21,1.0,Mei,2021.0,51.608,3.822,-2.5,0.27,0.77,84.28571429,39.0,67.428571432,0.29478,27.6634,5.845085,119.005242,40.078305,0.0413,0.0916,10.0445563015873,3.025116652993197,2.377516386,1450.0
OS,ZK 20-21,2.0,Juni,2021.0,51.608,3.822,-2.5,0.27,0.77,85.71428571,18.0,68.57142856799999,0.563132,32.192425,7.085,98.659565,43.161667,0.0689,0.1713,15.907135345238094,1.7347375243431191,2.184724118997868,1994.0
OS,ZK 20-21,3.0,Juli,2021.0,51.608,3.822,-2.5,0.27,0.77,87.14285714,42.0,69.714285712,0.5153253333333333,36.077239,10.298033,68.525168,48.645082,0.0765,0.1306,18.21229361904762,1.765062279410828,1.9252022217647056,1092.0
OS,ZK 20-21,4.0,Augustus,2021.0,51.608,3.822,-2.5,0.27,0.77,70.0,43.0,56.0,0.598326,35.959569,12.195102,58.114444,51.12449,0.0441,0.0577,19.1232383015873,1.543898552390264,3.160754281818181,1714.0
OS,ZK 20-21,5.0,September,2021.0,51.608,3.822,-2.5,0.27,0.77,77.14285714,20.0,61.714285712,0.553921,36.442772,13.487407,52.680771,53.685,0.0646,0.128,18.73438133333333,1.4766863631545064,2.0183180631212405,342.0
OS,ZK 20-21,6.0,Oktober,2021.0,51.608,3.822,-2.5,0.27,0.77,75.71428571,25.0,60.571428568,0.884897,26.968,14.004031757142856,56.012447,54.67057041428572,0.0207,0.0394,15.61900073809524,1.0244347128773583,4.286289986071428,1706.0
OS,ZK 20-21,0.0,April,2022.0,51.608,3.822,-2.5,0.27,0.77,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.573493698412697,0.7853102033171429,2.48191163286076,752.0
OS,ZK 20-21,1.0,Mei,2022.0,51.608,3.822,-2.5,0.27,0.77,95.0,36.0,76.0,0.29478,22.79,5.31,130.69508,38.8,0.0311,0.105,11.5267223015873,1.9958179229581583,2.5075368276168204,780.0
OS,ZK 20-21,2.0,Juni,2022.0,51.608,3.822,-2.5,0.27,0.77,73.33333333,28.0,58.666666664000005,0.563132,26.586021,6.688409,104.356809,42.015227,0.0492,0.1148,16.082269908730154,1.9785381810037648,2.7825358967925755,1406.0
OS,ZK 20-21,3.0,Juli,2022.0,51.608,3.822,-2.5,0.27,0.77,60.0,28.0,48.0,0.5153253333333333,30.49928,7.5275,93.00292,43.170556,0.03,0.0413,18.99747535714286,1.5577755266,1.9167636870813405,558.0
OS,ZK 20-21,4.0,Augustus,2022.0,51.608,3.822,-2.5,0.27,0.77,71.66666667,34.0,57.333333336,0.598326,34.999772,10.206047,69.127023,47.664419,0.0788,0.1322,21.10116661111111,1.936640211125538,2.194057940088309,470.0
OS,ZK 20-21,5.0,September,2022.0,51.608,3.822,-2.5,0.27,0.77,53.33333333,29.0,42.666666664,0.553921,31.505816,10.772812,65.580161,48.39,0.0195,0.025,21.34561995238096,2.098579901757493,2.708990560154402,4928.0
OS,ZK 20-21,6.0,Oktober,2022.0,51.608,3.822,-2.5,0.27,0.77,45.0,28.0,36.0,0.884897,24.316661,11.625926,60.885619,49.29037,0.0305,0.0322,17.161333666666664,1.836733274712916,4.024640794023206,1122.0
OS,ZK 3,0.0,April,2017.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.997036943396225,2.8372106633980585,2.249789916728972,398.0
OS,ZK 3,1.0,Mei,2017.0,51.6008,3.77087,-2.5,0.27,0.77,83.75,33.0,67.0,0.188801,26.429536,3.314925,206.836269,33.966119,0.0283,0.1108,12.65768033018868,1.911810476830508,2.5423954459433964,492.0
OS,ZK 3,2.0,Juni,2017.0,51.6008,3.77087,-2.5,0.27,0.77,66.25,26.0,53.0,0.357683,30.746812,5.179245,133.892518,39.290566,0.0717,0.2048,18.048726858490568,1.7428433428571428,3.459037928571429,436.0
OS,ZK 3,3.0,Juli,2017.0,51.6008,3.77087,-2.5,0.27,0.77,66.25,29.0,53.0,0.464098,33.170226,5.822453,119.456045,40.145094,0.0222,0.0295,19.88560516981132,1.766946684131549,3.701527171989796,2766.0
OS,ZK 3,4.0,Augustus,2017.0,51.6008,3.77087,-2.5,0.27,0.77,86.25,33.0,47.0,0.658187,32.029985,8.543191,82.209769,46.346596,0.0824,0.1879,19.36033947169812,1.8171734226086955,3.531224031833333,2266.0
OS,ZK 3,5.0,September,2017.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,31.0,65.0,0.553921,26.412429,9.803077,71.894994,47.38,0.0406,0.0333,17.628489981132073,0.977333295,2.178063575,3044.0
OS,ZK 3,0.0,April,2018.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.35843583018868,2.4849179987164893,2.5666557208796297,1454.0
OS,ZK 3,1.0,Mei,2018.0,51.6008,3.77087,-2.5,0.27,0.77,88.75,29.0,71.0,0.232843,26.709598,4.592958,150.76189,38.76,0.0167,0.0731,11.007282773584906,2.4849179987164893,2.5666557208796297,1566.0
OS,ZK 3,2.0,Juni,2018.0,51.6008,3.77087,-2.5,0.27,0.77,87.5,31.0,70.0,0.445324,31.084391,6.415714,108.677447,43.54,0.0588,0.1542,15.292209915094338,1.2576904922760233,3.2990361744582044,106.0
OS,ZK 3,3.0,Juli,2018.0,51.6008,3.77087,-2.5,0.27,0.77,77.5,33.0,62.0,0.544697,27.39,8.36,83.952352,45.95,0.0589,0.073,18.96160433962264,2.3863888858074533,4.590152800866038,288.0
OS,ZK 3,4.0,Augustus,2018.0,51.6008,3.77087,-2.5,0.27,0.77,76.25,34.0,61.0,0.561616,24.112301,9.307541,75.622994,46.86,0.0279,0.0268,21.69008623584906,2.0691593,3.764116817209304,1784.0
OS,ZK 3,5.0,September,2018.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,45.0,65.0,0.553921,31.611502,11.984286,59.110552,51.877302,0.0595,0.1115,18.49777386792453,2.4139451759259263,1.652854075581761,1048.0
OS,ZK 3,6.0,Oktober,2018.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,15.0,65.0,0.884897,32.407146,12.383875542857144,59.175599,53.2,0.0266,0.0882,15.7565659245283,1.355579695248619,2.62115555,1546.0
OS,ZK 3,0.0,April,2019.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.1598145,12.8,2.74,249.028309,31.791375,0.0,0.0,9.12075403773585,0.3497362275,5.77173616,366.0
OS,ZK 3,1.0,Mei,2019.0,51.6008,3.77087,-2.5,0.27,0.77,78.75,40.0,69.0,0.210822,32.436195,3.420635,200.604192,35.289048,0.017,0.0874,11.706103938679243,4.883049535849056,4.243834284229608,578.0
OS,ZK 3,2.0,Juni,2019.0,51.6008,3.77087,-2.5,0.27,0.77,15.0,28.0,61.5,0.302938,12.88,5.07,136.703508,39.38,0.0589,0.1461,15.94825429245283,1.1175412586829268,3.267382676623377,1320.0
OS,ZK 3,3.0,Juli,2019.0,51.6008,3.77087,-2.5,0.27,0.77,26.25,28.0,57.5,0.537181,24.44,7.74,90.513525,45.02,0.0954,0.2014,18.89412155660377,1.9352967633322995,2.843188986727899,1062.0
OS,ZK 3,4.0,Augustus,2019.0,51.6008,3.77087,-2.5,0.27,0.77,25.0,37.0,54.0,0.575175,27.977591,8.93,78.737312,46.42,0.0322,0.0378,20.00284852830189,1.459276618496383,3.2689298299375,1026.0
WAD,Balgen 27,0.0,April,2017.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.890196546728973,7.065129117530562,12.229610408915663,204.0
WAD,Balgen 27,1.0,Mei,2017.0,53.35922,5.38218,-3.75,0.23,0.47,60.0,34.0,48.0,0.133801,23.601148,2.904167,235.298755,32.331587,0.0154,0.0595,10.005205077102804,10.817664372322357,15.10273499289968,120.0
WAD,Balgen 27,2.0,Juni,2017.0,53.35922,5.38218,-3.75,0.23,0.47,46.25,32.0,37.0,0.216815,28.796223,3.435135,199.778876,34.911351,0.0166,0.0806,15.339822067757009,8.481026939173686,12.95401841739324,844.0
WAD,Balgen 27,3.0,Juli,2017.0,53.35922,5.38218,-3.75,0.23,0.47,80.0,24.0,64.0,0.356113,35.622443,4.2775,161.332783,36.802162,0.0351,0.0788,17.95472501869159,9.429071822622252,7.987099508300274,1003.0
WAD,Balgen 27,4.0,Augustus,2017.0,53.35922,5.38218,-3.75,0.23,0.47,96.25,29.0,77.0,0.43211,35.871091,5.182338,133.814651,39.215287,0.0312,0.0832,19.01089819626168,7.396796411640112,11.710798055707196,1071.0
WAD,Balgen 27,5.0,September,2017.0,53.35922,5.38218,-3.75,0.23,0.47,58.75,42.0,47.0,0.673106,34.860396,7.848936,89.28897,44.19,0.0635,0.1184,18.44215030841121,4.877839322246112,8.955511748959854,1490.0
WAD,Balgen 27,6.0,Oktober,2017.0,53.35922,5.38218,-3.75,0.23,0.47,107.5,35.0,86.0,0.768878,29.173665,10.591744,66.672557,48.57,0.0784,0.1251,14.852981985981309,7.823481505464825,9.48698193241054,690.0
WAD,Balgen 27,0.0,April,2018.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.470682661682242,10.942751331100292,13.187591899707888,844.0
WAD,Balgen 27,1.0,Mei,2018.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,29.0,48.0,0.296441,29.42,4.62,149.832517,39.29,0.0176,0.0914,10.252103700934578,10.942751331100292,13.187591899707888,213.0
WAD,Balgen 27,2.0,Juni,2018.0,53.35922,5.38218,-3.75,0.23,0.47,82.5,27.0,66.0,0.612444,38.945197,7.713636,90.815011,44.57,0.1146,0.1956,14.648094369158882,10.953365224285715,19.68487477522124,309.0
WAD,Balgen 27,3.0,Juli,2018.0,53.35922,5.38218,-3.75,0.23,0.47,71.25,37.0,57.0,0.733851,35.982467,7.924912,88.454598,46.12,0.0057,0.0419,18.20467307476635,7.167253638752556,9.628648993015522,91.0
WAD,Balgen 27,0.0,April,2019.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.428729738317756,8.713419100079541,10.25580089620872,174.0
WAD,Balgen 27,1.0,Mei,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,28.0,48.0,0.202264,27.291062,3.67039,187.288857,34.08,0.0332,0.0817,10.584953357476635,9.69955312689036,15.786885755299815,239.0
WAD,Balgen 27,2.0,Juni,2019.0,53.35922,5.38218,-3.75,0.23,0.47,110.0,35.0,51.5,0.26797,26.859161,4.79,144.485886,38.26,0.032,0.1194,13.467224102803735,9.77178526635792,16.22426714438048,1071.0
WAD,Balgen 27,3.0,Juli,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,27.0,60.5,0.361683,30.745811,5.85,118.907791,41.0,0.0393,0.1015,17.263888018691592,11.156992080657895,18.18857931002004,359.0
WAD,Balgen 27,4.0,Augustus,2019.0,53.35922,5.38218,-3.75,0.23,0.47,98.75,28.0,77.0,0.460304,33.227274,7.121266,98.16986,43.11,0.0454,0.0754,20.08575294392524,5.019002832096256,9.494840468328142,1040.0
WAD,Balgen 27,5.0,September,2019.0,53.35922,5.38218,-3.75,0.23,0.47,92.5,27.0,47.0,0.594968,32.882676,8.54,82.239711,46.06,0.0525,0.1093,19.144355514018688,8.476266023901394,14.998466875139354,1352.0
WAD,Balgen 27,6.0,Oktober,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,49.0,86.0,0.583851,27.303754,9.766667,72.156193,48.44,0.025,0.0486,15.795916679906544,4.464147309529914,10.267096971312448,1560.0
WAD,Balgen 27,0.0,April,2020.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.958244191588788,13.185271368755366,22.717003722514622,111.0
WAD,Balgen 27,1.0,Mei,2020.0,53.35922,5.38218,-3.75,0.23,0.47,91.42857143,34.0,48.0,0.273466,29.496807,4.722969,146.484074,38.56,0.0042,0.0424,11.650840663551405,9.93484085244399,18.457935145183484,229.0
WAD,Balgen 27,2.0,Juni,2020.0,53.35922,5.38218,-3.75,0.23,0.47,80.0,28.0,51.5,0.398677,31.752678,5.501786,126.236673,40.744107,0.0278,0.078,14.346603369158878,7.025752366300367,14.80161996433991,559.0
WAD,Balgen 27,3.0,Juli,2020.0,53.35922,5.38218,-3.75,0.23,0.47,90.0,29.0,60.5,0.4838823333333333,31.869325,7.603968,92.091288,43.78,0.0725,0.1047,17.08441213084112,7.696999546488479,15.309706971886122,831.0
WAD,Balgen 27,4.0,Augustus,2020.0,53.35922,5.38218,-3.75,0.23,0.47,84.28571429,34.0,77.0,0.446207,35.007687,8.047627,87.139795,45.014068,0.013,0.0363,19.456898294392523,8.756847474814814,11.87343590604094,861.0
WAD,Balgen 27,5.0,September,2020.0,53.35922,5.38218,-3.75,0.23,0.47,85.71428571,42.0,47.0,0.634037,32.835199,9.201,76.476287,46.752,0.0275,0.0414,18.04027060747664,6.122416219937656,11.361589068421052,627.0
WAD,Balgen 27,6.0,Oktober,2020.0,53.35922,5.38218,-3.75,0.23,0.47,71.42857143,20.0,86.0,0.6763645,31.898548,10.3616,68.11542,47.74,0.058,0.0494,15.572281280373833,4.492380327272726,6.960063266666666,1476.0
WAD,Balgen 27,0.0,April,2021.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.176887795327103,4.855531129204667,9.71386380935857,350.0
WAD,Balgen 27,1.0,Mei,2021.0,53.35922,5.38218,-3.75,0.23,0.47,91.42857143,28.0,48.0,0.226493,25.912409,5.1375,134.952732,39.087188,0.0322,0.0922,9.24758421728972,7.667814828964333,13.749522062142857,1564.0
WAD,Balgen 27,2.0,Juni,2021.0,53.35922,5.38218,-3.75,0.23,0.47,78.57142857,29.0,51.5,0.3739765,27.873836,6.519636,106.9888,42.297636,0.0477,0.1107,13.305141275700937,8.003502657598785,11.500126575609755,1220.0
WAD,Balgen 27,3.0,Juli,2021.0,53.35922,5.38218,-3.75,0.23,0.47,75.71428571,35.0,60.5,0.4838823333333333,34.486858,8.88717,79.107112,46.007736,0.0676,0.106,17.83647793457944,10.622054288284671,17.374419003861785,1184.0
WAD,Inschot 57,0.0,April,2017.0,53.22428,5.19757,-10.92,0.15,0.34,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.302168866666667,6.799053097854077,9.91292264002146,204.0
WAD,Inschot 57,1.0,Mei,2017.0,53.22428,5.19757,-10.92,0.15,0.34,51.25,34.0,41.0,0.13731,24.010327,2.834146,240.962618,32.340714,0.0134,0.0597,9.9465391,10.091804717568134,16.073322091734696,120.0
WAD,Inschot 57,2.0,Juni,2017.0,53.22428,5.19757,-10.92,0.15,0.34,75.0,32.0,60.0,0.174478,26.673228,3.386667,202.564896,34.325333,0.0173,0.062,15.60366871904762,8.154805959306751,12.962500835752031,844.0
WAD,Inschot 57,3.0,Juli,2017.0,53.22428,5.19757,-10.92,0.15,0.34,82.5,24.0,66.0,0.382411,34.249661,4.574697,151.109333,36.501212,0.0495,0.0907,18.19870483333333,7.9133600780628015,11.843157254667435,1003.0
WAD,Inschot 57,4.0,Augustus,2017.0,53.22428,5.19757,-10.92,0.15,0.34,75.0,29.0,60.0,0.374999,28.781782,5.467,127.019433,39.073667,0.0308,0.0887,19.16487703809524,9.32109149660606,14.87021974605263,1071.0
WAD,Inschot 57,5.0,September,2017.0,53.22428,5.19757,-10.92,0.15,0.34,108.75,42.0,87.0,0.492021,29.489762,6.848276,101.981862,42.38,0.0329,0.0787,18.448518542857144,6.331691149777398,10.469103960903553,1490.0
WAD,Inschot 57,6.0,Oktober,2017.0,53.22428,5.19757,-10.92,0.15,0.34,88.75,35.0,71.0,0.617183,28.53828,9.286761,75.787908,47.08,0.0697,0.1343,14.817448285714288,10.295613440788058,9.91035287772604,690.0
WAD,Inschot 57,0.0,April,2018.0,53.22428,5.19757,-10.92,0.15,0.34,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.475750351428571,11.054011351117069,13.153670296953404,844.0
WAD,Inschot 57,0.0,April,2019.0,53.22428,5.19757,-10.92,0.15,0.34,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.447521185714285,8.713419100079541,10.25580089620872,174.0
WAD,Inschot 57,1.0,Mei,2019.0,53.22428,5.19757,-10.92,0.15,0.34,96.25,28.0,41.0,0.154119,22.157867,3.495679,196.405919,33.79,0.027,0.0714,10.493356445238096,9.242778552495272,15.867551930626252,239.0
WAD,Inschot 57,2.0,Juni,2019.0,53.22428,5.19757,-10.92,0.15,0.34,98.75,35.0,60.0,0.246937,28.047637,4.45,155.23468,38.23,0.0273,0.1269,13.628620271428574,10.624405117015089,18.743836656173947,1071.0
WAD,Inschot 57,3.0,Juli,2019.0,53.22428,5.19757,-10.92,0.15,0.34,96.25,27.0,66.0,0.321344,26.715156,5.95,116.959683,40.72,0.0556,0.0922,17.726887247619047,8.699153236277603,14.004741916666667,359.0
WAD,Inschot 57,4.0,Augustus,2019.0,53.22428,5.19757,-10.92,0.15,0.34,97.5,28.0,60.0,0.437774,27.119613,7.627179,91.818141,42.89,0.0599,0.0775,20.30537175714285,5.453793710697674,13.056321089411764,1040.0
WAD,Inschot 57,5.0,September,2019.0,53.22428,5.19757,-10.92,0.15,0.34,86.25,27.0,87.0,0.513501,29.89532,8.0,87.645357,44.08,0.0138,0.0441,19.33751312380952,11.871026088983054,16.98009090721154,1352.0
WAD,Inschot 57,6.0,Oktober,2019.0,53.22428,5.19757,-10.92,0.15,0.34,93.75,49.0,71.0,0.435399,25.441225,8.008,87.560023,45.3,0.0002,0.0249,15.717200533333331,8.8613726484556,15.098797731539648,1560.0
WAD,Inschot 57,0.0,April,2020.0,53.22428,5.19757,-10.92,0.15,0.34,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.076829676190476,9.941544240715396,12.825020737947122,111.0
WAD,Inschot 57,1.0,Mei,2020.0,53.22428,5.19757,-10.92,0.15,0.34,97.14285714,34.0,41.0,0.234653,27.202786,4.824207416666667,155.761456,38.5,0.0072,0.0406,11.879560561904762,10.114786068022182,15.988065246166954,229.0
WAD,Inschot 57,2.0,Juni,2020.0,53.22428,5.19757,-10.92,0.15,0.34,65.71428571,28.0,60.0,0.342967,30.315976,5.648478,123.04048,40.327174,0.0294,0.0653,14.708733473809524,7.951243965980909,14.876627516468588,559.0
WAD,Inschot 57,3.0,Juli,2020.0,53.22428,5.19757,-10.92,0.15,0.34,84.28571429,29.0,66.0,0.3518775,30.958978,8.135424,86.223152,44.52,0.0858,0.1446,17.316943438095237,8.37963491818182,18.64563559555556,831.0
WAD,Inschot 57,4.0,Augustus,2020.0,53.22428,5.19757,-10.92,0.15,0.34,88.57142857,34.0,60.0,0.4063865,34.855027,9.712581,72.547772,47.648871,0.0464,0.092,19.26806182380952,9.679314343034054,18.19642246690203,861.0
WAD,Inschot 57,5.0,September,2020.0,53.22428,5.19757,-10.92,0.15,0.34,97.14285714,42.0,87.0,0.502761,33.854289,9.949455656944444,79.972317,48.6675,0.0056,0.0243,18.064991514285712,9.3877216,16.249281200000002,627.0
WAD,Inschot 57,0.0,April,2021.0,53.22428,5.19757,-10.92,0.15,0.34,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.40017158095238,7.633217048778281,10.66680607846154,350.0
WAD,Inschot 57,1.0,Mei,2021.0,53.22428,5.19757,-10.92,0.15,0.34,84.28571429,28.0,41.0,0.1753606666666666,23.058326,5.608475,123.895724,39.483898,0.049,0.1064,9.579053804761903,8.893723420462088,14.475003431749784,1564.0
WAD,Inschot 57,2.0,Juni,2021.0,53.22428,5.19757,-10.92,0.15,0.34,80.0,29.0,60.0,0.254794,23.135537,6.725893,103.789955,42.772321,0.0385,0.1134,13.717762199999996,7.90383113314866,11.062234195724908,1220.0
WAD,Inschot 57,3.0,Juli,2021.0,53.22428,5.19757,-10.92,0.15,0.34,74.28571429,35.0,66.0,0.3518775,28.448335,8.369423,83.872843,45.704038,0.047,0.0838,18.474068257142854,9.4700711707124,14.076146514743588,1184.0
WAD,Inschot 57,4.0,Augustus,2021.0,53.22428,5.19757,-10.92,0.15,0.34,75.71428571,36.0,60.0,0.4063865,34.009062,10.452264,67.539522,48.32717,0.0579,0.0729,18.8492228,10.185356785458612,16.102559901137983,1087.0
WAD,Inschot 57,5.0,September,2021.0,53.22428,5.19757,-10.92,0.15,0.34,87.14285714,26.0,87.0,0.502761,25.168908,10.840663771428572,69.227686,48.511967,0.0149,0.0071,17.862047271428573,8.496582150902183,13.617605763924052,265.0
WAD,Inschot 57,6.0,Oktober,2021.0,53.22428,5.19757,-10.92,0.15,0.34,78.57142857,29.0,71.0,0.5262910000000001,23.386276,11.252909,62.851802,49.705091,0.0142,0.0411,15.80340905238095,7.52145145052099,10.3729575913539,1133.0
WAD,Meep 12,0.0,April,2017.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.07066413551402,7.326503717863398,10.002623360245185,204.0
WAD,Meep 12,1.0,Mei,2017.0,53.3206,5.30135,-5.11,0.2,0.38,51.25,34.0,41.0,0.127716,25.185185,2.634146,258.776463,31.918929,0.0075,0.0473,9.99289678271028,10.368521871594307,13.039605777026576,120.0
WAD,Meep 12,2.0,Juni,2017.0,53.3206,5.30135,-5.11,0.2,0.38,66.25,32.0,53.0,0.26232,33.836099,3.75283,183.277951,36.147736,0.035,0.1322,15.441134981308409,7.028787511078282,10.316539959784878,844.0
WAD,Meep 12,3.0,Juli,2017.0,53.3206,5.30135,-5.11,0.2,0.38,92.5,24.0,74.0,0.472976,40.955906,4.710405,146.864832,38.114865,0.0399,0.082,18.036298612149533,8.213242499035168,7.610382287423745,1003.0
WAD,Meep 12,4.0,Augustus,2017.0,53.3206,5.30135,-5.11,0.2,0.38,101.25,29.0,81.0,0.596783,36.737808,6.149012,113.268907,40.199259,0.0496,0.0719,19.146570495327104,7.977160403054054,12.924720772351884,1071.0
WAD,Meep 12,5.0,September,2017.0,53.3206,5.30135,-5.11,0.2,0.38,80.0,42.0,64.0,0.89448,35.021848,9.654688,72.971714,47.98,0.0835,0.1853,18.434757112149533,6.503859111144564,9.98757995355507,1490.0
WAD,Meep 12,6.0,Oktober,2017.0,53.3206,5.30135,-5.11,0.2,0.38,96.25,35.0,77.0,0.895877,28.685038,12.394805,57.201709,51.15,0.0783,0.0906,14.853598280373832,9.00209270630856,9.810376720304976,690.0
WAD,Meep 12,0.0,April,2018.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.5218423981308415,11.231466169991174,13.77504134535809,844.0
WAD,Meep 12,1.0,Mei,2018.0,53.3206,5.30135,-5.11,0.2,0.38,91.25,29.0,41.0,0.282477,29.56,4.79,144.742943,39.03,0.0234,0.0824,10.248085906542055,11.231466169991174,13.77504134535809,213.0
WAD,Meep 12,2.0,Juni,2018.0,53.3206,5.30135,-5.11,0.2,0.38,82.5,27.0,66.0,0.406806,37.873108,6.46697,107.837893,43.12,0.0621,0.1515,14.686737579439251,9.284485575412294,14.781325266816816,309.0
WAD,Meep 12,3.0,Juli,2018.0,53.3206,5.30135,-5.11,0.2,0.38,85.0,37.0,68.0,1.000246,43.393162,8.602941,81.653254,46.95,0.0577,0.1035,18.14491514018692,7.335746720526315,12.828188218547597,91.0
WAD,Meep 12,4.0,Augustus,2018.0,53.3206,5.30135,-5.11,0.2,0.38,87.5,42.0,81.0,1.185276,40.323761,11.904714,59.49558,51.781429,0.0786,0.115,20.569934299065423,8.033704283657315,11.619926043785382,1039.0
WAD,Meep 12,5.0,September,2018.0,53.3206,5.30135,-5.11,0.2,0.38,80.0,29.0,64.0,1.382148,39.543529,13.58,52.338889,55.234688,0.0578,0.1191,17.32727993457944,7.376252975045454,11.11623283125,441.0
WAD,Meep 12,6.0,Oktober,2018.0,53.3206,5.30135,-5.11,0.2,0.38,70.0,20.0,56.0,1.847359,43.217636,19.035714,37.654102,60.189643,0.2728,0.2477,14.761476105140186,4.420608777013996,8.849032860283241,374.0
WAD,Meep 12,0.0,April,2019.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.465019112149532,8.713419100079541,10.25580089620872,174.0
WAD,Meep 12,1.0,Mei,2019.0,53.3206,5.30135,-5.11,0.2,0.38,97.5,28.0,41.0,0.155926,20.92548,3.792625,181.403469,34.13,0.0376,0.0835,10.593893161214954,9.777134677357566,15.191843366072549,239.0
WAD,Meep 12,2.0,Juni,2019.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,35.0,59.5,0.266424,27.370572,4.59,150.618312,37.87,0.0228,0.1069,13.487655196261684,9.455501349269738,14.210341080045788,1071.0
WAD,Meep 12,3.0,Juli,2019.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,27.0,71.0,0.392408,30.35511,6.59,105.87531,42.92,0.0741,0.187,17.430524028037382,9.40500415909091,15.097762090745857,359.0
WAD,Meep 12,4.0,Augustus,2019.0,53.3206,5.30135,-5.11,0.2,0.38,96.25,28.0,81.0,0.531187,28.139669,8.327662,84.282731,45.69,0.0621,0.0989,20.169963799065417,4.079535777793327,7.756827299443929,1040.0
WAD,Meep 12,5.0,September,2019.0,53.3206,5.30135,-5.11,0.2,0.38,81.25,27.0,64.0,0.776828,32.693888,10.3,68.512412,49.5,0.073,0.1411,19.17145891588785,9.31166933385214,14.373264482310471,1352.0
WAD,Meep 12,6.0,Oktober,2019.0,53.3206,5.30135,-5.11,0.2,0.38,46.25,49.0,66.5,0.755146,24.444444,12.054054,58.777088,53.75,0.0358,0.0867,15.788337327102802,5.250808711754916,10.400570280644306,1560.0
WAD,Meep 12,0.0,April,2020.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.907952658878507,9.65871558575929,14.708013930537977,111.0
WAD,Meep 12,1.0,Mei,2020.0,53.3206,5.30135,-5.11,0.2,0.38,97.14285714,34.0,41.0,0.248116,24.926915,5.080735,136.421991,38.77,0.0147,0.0486,11.705579780373832,9.99624581623616,14.74993156641651,229.0
WAD,Meep 12,2.0,Juni,2020.0,53.3206,5.30135,-5.11,0.2,0.38,91.42857143,28.0,59.5,0.34683,29.575181,5.8775,118.365537,41.502031,0.0285,0.0976,14.373593303738318,5.542075939013452,13.890117404304933,559.0
WAD,Meep 12,3.0,Juli,2020.0,53.3206,5.30135,-5.11,0.2,0.38,85.71428571,29.0,71.0,0.6218766666666666,28.959346,7.543333,92.812661,43.41,0.0574,0.0658,17.154767457943926,5.802287941666666,13.16863139180328,831.0
