Plot Location,Monitoring Period,Year,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Number of Days,Living Mussel Count,Growth (g per day),Water Temperature (C),Chlorophyll,Turbidity (FTU),Precipitation,Living Mussel Count_lag,Ash Free Dry Weight (g)_lag,Individual Weight (g)_lag,Water Temperature (C)_lag,Chlorophyll_lag,Turbidity (FTU)_lag,Precipitation_lag
Meep 49,2,3,-2.22,0.16,0.39,29.0,68.5,0.0595,17.112226981132075,9.428804194540492,22.88992990987433,831.0,65.5,0.363985,5.77082,14.454018816037737,11.271532579343434,20.36621111774648,559.0
Meep 49,3,3,-2.22,0.16,0.39,34.0,93.0,0.0195,19.45983504716981,11.186155788385744,18.276471112975777,861.0,68.5,0.4894389999999999,7.497246,17.112226981132075,9.428804194540492,22.88992990987433,831.0
Meep 49,4,3,-2.22,0.16,0.39,42.0,67.0,0.0398,18.05651911320755,8.708962,12.240566189280246,627.0,93.0,0.5378063333333333,8.160484,19.45983504716981,11.186155788385744,18.276471112975777,861.0
Meep 49,5,3,-2.22,0.16,0.39,20.0,52.5,0.005,15.480037226415094,4.492380327272726,14.05866020186335,1476.0,67.0,0.5436333333333333,9.832381,18.05651911320755,8.708962,12.240566189280246,627.0
Meep 49,0,4,-2.22,0.16,0.39,28.0,33.0,0.0276,9.4290525495283,10.188362232023044,18.172020919276733,1564.0,80.0,0.19,4.2353,8.215283655660375,8.600968297429079,14.46984548225377,350.0
Meep 49,1,4,-2.22,0.16,0.39,29.0,65.5,0.0457,13.23866137264151,12.200157527433626,18.716705435478104,1220.0,33.0,0.2379964999999999,5.007812,9.4290525495283,10.188362232023044,18.172020919276733,1564.0
Meep 49,2,4,-2.22,0.16,0.39,35.0,68.5,0.0342,18.032132518867925,13.263446660254084,21.920481642990648,1184.0,65.5,0.31086775,6.33254,13.23866137264151,12.200157527433626,18.716705435478104,1220.0
Meep 49,3,4,-2.22,0.16,0.39,36.0,93.0,0.0049,18.894905839622645,11.624875675,16.81832598875576,1087.0,68.5,0.4894389999999999,7.530968,18.032132518867925,13.263446660254084,21.920481642990648,1184.0
Meep 49,4,4,-2.22,0.16,0.39,26.0,67.0,0.0226,17.90154225,9.849976465231316,14.639796103914588,265.0,93.0,0.5378063333333333,7.707895,18.894905839622645,11.624875675,16.81832598875576,1087.0
Meep 49,5,4,-2.22,0.16,0.39,29.0,52.5,0.0085,15.813436849056602,8.046062851982004,11.80567985111864,1133.0,67.0,0.5436333333333333,8.294211,17.90154225,9.849976465231316,14.639796103914588,265.0
Oosterom 14,0,0,-2.83,0.17,0.4,34.0,50.0,0.0131,9.989583701388888,9.174106247789108,12.813860537695668,120.0,80.0,0.100018,2.38,9.92910137962963,7.307244266292906,9.574634200677204,204.0
Oosterom 14,1,0,-2.83,0.17,0.4,32.0,66.0,0.0208,15.406476532407408,5.860395562255324,10.248509012773688,844.0,50.0,0.141797,2.826,9.989583701388888,9.174106247789108,12.813860537695668,120.0
Oosterom 14,2,0,-2.83,0.17,0.4,24.0,55.0,0.0442,17.912930708333334,6.757732795247254,6.974894331741199,1003.0,66.0,0.213395,3.490909,15.406476532407408,5.860395562255324,10.248509012773688,844.0
Oosterom 14,3,0,-2.83,0.17,0.4,29.0,78.0,0.0116,19.08775185185185,5.107607710021943,9.980149705882353,1071.0,55.0,0.321908,4.552364,17.912930708333334,6.757732795247254,6.974894331741199,1003.0
Oosterom 14,4,0,-2.83,0.17,0.4,42.0,57.0,0.0184,18.44486608796296,6.486631585233232,8.847020106737112,1490.0,78.0,0.29561,4.888333,19.08775185185185,5.107607710021943,9.980149705882353,1071.0
Oosterom 14,5,0,-2.83,0.17,0.4,35.0,55.0,0.0518,14.89816698148148,5.710307790704226,8.460705642428199,690.0,57.0,0.351575,5.659649,18.44486608796296,6.486631585233232,8.847020106737112,1490.0
Oosterom 14,0,1,-2.83,0.17,0.4,29.0,50.0,0.0228,10.114361731481482,11.449955465950229,13.752591010305776,213.0,80.0,0.219611,4.11,7.553751370370372,11.449955465950229,13.752591010305776,844.0
Oosterom 14,1,1,-2.83,0.17,0.4,27.0,72.0,0.0687,14.70471325,9.758191165403623,16.06539217076923,309.0,50.0,0.238721,4.77,10.114361731481482,11.449955465950229,13.752591010305776,213.0
Oosterom 14,2,1,-2.83,0.17,0.4,37.0,62.0,0.0636,18.06701849074074,6.590209005167265,10.969336173722626,91.0,72.0,0.488794,6.626,14.70471325,9.758191165403623,16.06539217076923,309.0
Oosterom 14,3,1,-2.83,0.17,0.4,42.0,78.0,0.0832,20.59975861574074,6.544385472562546,9.471218105073444,1039.0,62.0,0.804948,8.980968,18.06701849074074,6.590209005167265,10.969336173722626,91.0
Oosterom 14,4,1,-2.83,0.17,0.4,29.0,60.0,0.0267,17.344241342592593,7.241137646845587,13.6223600344806,441.0,78.0,1.174682,12.474507,20.59975861574074,6.544385472562546,9.471218105073444,1039.0
Oosterom 14,5,1,-2.83,0.17,0.4,20.0,64.0,0.1007,14.88310639814815,2.4166046860555417,6.46458124093515,374.0,60.0,1.105468,13.25,17.344241342592593,7.241137646845587,13.6223600344806,441.0
Oosterom 14,0,2,-2.83,0.17,0.4,28.0,50.0,0.0308,10.566764041666667,9.98606623168106,13.320069601713293,239.0,80.0,0.1802862499999999,2.74,8.431564800925925,8.713419100079541,10.25580089620872,174.0
Oosterom 14,1,2,-2.83,0.17,0.4,35.0,69.0,0.0236,13.466064379629628,9.548906844745243,14.74711001835415,1071.0,50.0,0.148479,3.6024,10.566764041666667,9.98606623168106,13.320069601713293,239.0
Oosterom 14,2,2,-2.83,0.17,0.4,27.0,58.5,0.0137,17.339277370370368,8.899101625,13.238911125,359.0,69.0,0.187069,4.43,13.466064379629628,9.548906844745243,14.74711001835415,1071.0
Oosterom 14,3,2,-2.83,0.17,0.4,28.0,78.0,0.0464,20.092593138888887,3.3149640125000004,7.510616089690721,1040.0,58.5,0.269134,4.8,17.339277370370368,8.899101625,13.238911125,359.0
Oosterom 14,4,2,-2.83,0.17,0.4,27.0,58.5,0.0518,19.183185935185183,7.276948576456311,12.0093498464,1352.0,78.0,0.308361,6.10039,20.092593138888887,3.3149640125000004,7.510616089690721,1040.0
Oosterom 14,5,2,-2.83,0.17,0.4,49.0,59.5,0.0065,15.88656086574074,4.03407678973236,9.384221195048566,1560.0,58.5,0.410359,7.5,19.183185935185183,7.276948576456311,12.0093498464,1352.0
Oosterom 14,0,3,-2.83,0.17,0.4,34.0,50.0,0.0095,11.611860435185186,9.623788664087302,15.02305088646035,229.0,80.0,0.211516,4.579348,9.799185462962964,9.623788664087302,15.02305088646035,111.0
Oosterom 14,1,3,-2.83,0.17,0.4,28.0,69.0,0.0401,14.274811127314816,5.6397318545731,13.886051178245616,559.0,50.0,0.243072,4.901635100000001,11.611860435185186,9.623788664087302,15.02305088646035,229.0
Oosterom 14,2,3,-2.83,0.17,0.4,29.0,58.5,0.0528,17.129491675925927,6.353751333333332,11.948973670915413,831.0,69.0,0.512627,6.024355,14.274811127314816,5.6397318545731,13.886051178245616,559.0
Oosterom 14,3,3,-2.83,0.17,0.4,34.0,78.0,0.0524,19.27581481018518,7.617021338934426,12.196753625,861.0,58.5,0.46533,7.554667,17.129491675925927,6.353751333333332,11.948973670915413,831.0
Oosterom 14,4,3,-2.83,0.17,0.4,42.0,58.5,0.0214,17.981214351851854,5.691421362610838,9.923725057073172,627.0,78.0,0.5928843333333332,9.337419,19.27581481018518,7.617021338934426,12.196753625,861.0
Oosterom 14,5,3,-2.83,0.17,0.4,20.0,59.5,0.0871,15.65533378703704,5.527674791304347,6.919766008333333,1476.0,58.5,0.6224673333333333,10.234138,17.981214351851854,5.691421362610838,9.923725057073172,627.0
Oosterom 14,0,4,-2.83,0.17,0.4,28.0,50.0,0.0385,9.209370875,6.307060667524828,10.448627520441455,1564.0,80.0,0.19,4.2353,8.205768402777778,5.833953445433672,9.912561290440252,350.0
Oosterom 14,1,4,-2.83,0.17,0.4,29.0,69.0,0.0324,13.408472027777778,6.543306307857143,10.258840456144307,1220.0,50.0,0.19301725,5.3125,9.209370875,6.307060667524828,10.448627520441455,1564.0
Oosterom 14,2,4,-2.83,0.17,0.4,35.0,58.5,0.0372,17.830249574074074,8.617962767464174,13.840578930590718,1184.0,69.0,0.35047125,6.251404,13.408472027777778,6.543306307857143,10.258840456144307,1220.0
Oosterom 14,3,4,-2.83,0.17,0.4,36.0,78.0,0.0169,18.701967680555555,7.807491940604395,12.751669800982317,1087.0,58.5,0.46533,7.553934,17.830249574074074,8.617962767464174,13.840578930590718,1184.0
Oosterom 14,4,4,-2.83,0.17,0.4,26.0,58.5,0.0514,17.874254638888893,7.628743878784267,12.2001334688326,265.0,78.0,0.5928843333333332,8.161207,18.701967680555555,7.807491940604395,12.751669800982317,1087.0
Oosterom 14,5,4,-2.83,0.17,0.4,29.0,59.5,0.0846,15.879073787037036,4.294930155275974,7.860956834742405,1133.0,58.5,0.6224673333333333,9.4982,17.874254638888893,7.628743878784267,12.2001334688326,265.0
Oosterom 1B,0,0,-3.46,0.16,0.53,34.0,40.0,0.0077,9.983644216346152,9.196366317712876,13.022608038721756,120.0,80.0,0.100018,2.38,9.8712690625,8.565988190036899,11.265278553333332,204.0
Oosterom 1B,1,0,-3.46,0.16,0.53,32.0,68.0,0.052,15.43378869471154,6.126800453016209,9.786702493404428,844.0,40.0,0.154081,2.6425,9.983644216346152,9.196366317712876,13.022608038721756,120.0
Oosterom 1B,2,0,-3.46,0.16,0.53,24.0,53.0,0.0886,17.823153389423076,8.895917440639366,8.959088503813131,1003.0,68.0,0.307695,4.307353,15.43378869471154,6.126800453016209,9.786702493404428,844.0
Oosterom 1B,3,0,-3.46,0.16,0.53,29.0,100.0,0.0314,19.109403038461537,4.606274527506717,9.873880954261365,1071.0,53.0,0.645523,6.434717,17.823153389423076,8.895917440639366,8.959088503813131,1003.0
Oosterom 1B,4,0,-3.46,0.16,0.53,42.0,78.0,0.0346,18.48087589423077,3.996226890211406,7.355019124927536,1490.0,100.0,0.691307,7.3464,19.109403038461537,4.606274527506717,9.873880954261365,1071.0
Oosterom 1B,0,1,-3.46,0.16,0.53,29.0,40.0,0.0324,9.99196051923077,11.843004657894737,15.345289917530488,213.0,80.0,0.219611,4.11,7.622616660576923,11.843004657894737,15.345289917530488,844.0
Oosterom 1B,1,1,-3.46,0.16,0.53,27.0,71.0,0.0728,14.776518745192307,8.868969242142859,13.647987940441176,309.0,40.0,0.342778,5.05,9.99196051923077,11.843004657894737,15.345289917530488,213.0
Oosterom 1B,2,1,-3.46,0.16,0.53,37.0,71.0,0.0613,17.915895163461535,7.29917,12.735293490637453,91.0,71.0,0.477323,7.016479,14.776518745192307,8.868969242142859,13.647987940441176,309.0
Oosterom 1B,3,1,-3.46,0.16,0.53,42.0,100.0,0.0513,20.54634592307692,6.020927510240735,9.171541643321376,1039.0,71.0,0.876503,9.285915,17.915895163461535,7.29917,12.735293490637453,91.0
Oosterom 1B,4,1,-3.46,0.16,0.53,29.0,72.0,0.0789,17.432633471153846,8.237016967223557,10.820679403648278,441.0,100.0,1.148428,11.442254,20.54634592307692,6.020927510240735,9.171541643321376,1039.0
Oosterom 1B,5,1,-3.46,0.16,0.53,20.0,63.0,0.1545,15.016173415865383,1.7890742320387103,5.723576172696767,374.0,72.0,1.137933,13.73,17.432633471153846,8.237016967223557,10.820679403648278,441.0
Oosterom 1B,0,2,-3.46,0.16,0.53,28.0,40.0,0.0354,10.543249591346154,7.222112444818652,15.247936253245568,239.0,80.0,0.1802862499999999,2.74,8.42899012980769,8.713419100079541,10.25580089620872,174.0
Oosterom 1B,1,2,-3.46,0.16,0.53,35.0,69.5,0.0465,13.458605076923078,9.40361763184643,14.183588462580648,1071.0,40.0,0.175247,3.731013,10.543249591346154,7.222112444818652,15.247936253245568,239.0
Oosterom 1B,2,2,-3.46,0.16,0.53,27.0,62.0,0.0633,17.347462125,8.517524589810426,13.771682916666668,359.0,69.5,0.252894,5.36,13.458605076923078,9.40361763184643,14.183588462580648,1071.0
Oosterom 1B,3,2,-3.46,0.16,0.53,28.0,100.0,0.0967,20.04458664903846,4.385699918607595,8.547545280135823,1040.0,62.0,0.437236,7.07,17.347462125,8.517524589810426,13.771682916666668,359.0
Oosterom 1B,4,2,-3.46,0.16,0.53,27.0,75.0,0.0353,19.202172961538466,8.23928913473344,13.322387372937294,1352.0,100.0,0.587988,9.777895,20.04458664903846,4.385699918607595,8.547545280135823,1040.0
Oosterom 1B,5,2,-3.46,0.16,0.53,49.0,63.0,0.0111,15.997712189903844,3.874533727466049,8.387493032699512,1560.0,75.0,0.765173,10.73,19.202172961538466,8.23928913473344,13.322387372937294,1352.0
Oosterom 1B,0,3,-3.46,0.16,0.53,34.0,40.0,0.0213,11.573433072115384,9.211915647092855,14.91716635756579,229.0,80.0,0.211516,4.579348,9.61666414423077,8.448769036765798,12.362909465454544,111.0
Oosterom 1B,1,3,-3.46,0.16,0.53,28.0,69.5,0.0391,14.199975663461538,5.10540598358209,12.977299459872611,559.0,40.0,0.303106,5.301905,11.573433072115384,9.211915647092855,14.91716635756579,229.0
Oosterom 1B,2,3,-3.46,0.16,0.53,29.0,62.0,0.0717,17.12913529807692,6.353751333333332,13.613205867741934,831.0,69.5,0.537732,6.395909,14.199975663461538,5.10540598358209,12.977299459872611,559.0
Oosterom 1B,3,3,-3.46,0.16,0.53,34.0,100.0,0.0738,19.17851470192308,7.728491830943042,12.196753625,861.0,62.0,0.6530873333333332,8.475439,17.12913529807692,6.353751333333332,13.613205867741934,831.0
Oosterom 1B,4,3,-3.46,0.16,0.53,42.0,75.0,0.0498,17.993663615384612,5.345610643243243,10.795466528853757,627.0,100.0,0.8092410000000001,10.984694,19.17851470192308,7.728491830943042,12.196753625,861.0
Oosterom 1B,5,3,-3.46,0.16,0.53,20.0,63.0,0.0209,15.714104701923077,3.815193483361508,9.31451913255814,1476.0,75.0,0.909872,13.077627,17.993663615384612,5.345610643243243,10.795466528853757,627.0
Oosterom 1B,0,4,-3.46,0.16,0.53,28.0,40.0,0.0353,9.121952504807693,6.049302713708425,11.41141962906918,1564.0,80.0,0.19,4.2353,8.170375659615384,6.47766972755102,10.83214111505922,350.0
Oosterom 1B,1,4,-3.46,0.16,0.53,29.0,69.5,0.0413,13.352634903846155,6.973876210188679,10.9070597563253,1220.0,40.0,0.243803,5.223438,9.121952504807693,6.049302713708425,11.41141962906918,1564.0
Oosterom 1B,2,4,-3.46,0.16,0.53,35.0,62.0,0.0684,17.68335507692308,6.937759899731012,10.516334582142855,1184.0,69.5,0.393911,6.421852,13.352634903846155,6.973876210188679,10.9070597563253,1220.0
Oosterom 1B,3,4,-3.46,0.16,0.53,36.0,100.0,0.0576,18.671062447115386,8.44543866019737,12.01035523355526,1087.0,62.0,0.6530873333333332,8.817544,17.68335507692308,6.937759899731012,10.516334582142855,1184.0
Oosterom 1B,4,4,-3.46,0.16,0.53,26.0,75.0,0.0593,17.9014999375,7.794521645039371,11.698774915555555,265.0,100.0,0.8092410000000001,10.890345,18.671062447115386,8.44543866019737,12.01035523355526,1087.0
Oosterom 1B,5,4,-3.46,0.16,0.53,29.0,63.0,0.0294,15.899000192307692,3.514229485238704,7.373923335921535,1133.0,75.0,0.909872,12.432,17.9014999375,7.794521645039371,11.698774915555555,265.0
Oosterom 2,0,0,-2.47,0.1,0.39,34.0,70.0,0.0105,9.985042405660376,9.221149009643376,12.37134017112476,120.0,80.0,0.100018,2.38,9.904028292452828,8.4344717978125,10.713720345625,204.0
Oosterom 2,1,0,-2.47,0.1,0.39,32.0,64.0,0.0478,15.429712561320752,5.728484700365438,9.64475186022534,844.0,70.0,0.147186,2.737143,9.985042405660376,9.221149009643376,12.37134017112476,120.0
Oosterom 2,2,0,-2.47,0.1,0.39,24.0,72.0,0.0424,17.867032910377358,7.631299594559469,8.09318637280077,1003.0,64.0,0.315516,4.265625,15.429712561320752,5.728484700365438,9.64475186022534,844.0
Oosterom 2,3,0,-2.47,0.1,0.39,29.0,69.0,0.0485,19.12152766037736,5.018148130174528,9.95478134688958,1071.0,72.0,0.459994,5.282361,17.867032910377358,7.631299594559469,8.09318637280077,1003.0
Oosterom 2,4,0,-2.47,0.1,0.39,42.0,85.0,0.0684,18.470293325471697,4.89305290651629,8.067919609022557,1490.0,69.0,0.610288,6.689275,19.12152766037736,5.018148130174528,9.95478134688958,1071.0
Oosterom 2,5,0,-2.47,0.1,0.39,35.0,59.0,0.083,14.922443608490564,4.703954055175439,6.129805563992248,690.0,85.0,0.775624,9.563529,18.470293325471697,4.89305290651629,8.067919609022557,1490.0
Oosterom 2,0,1,-2.47,0.1,0.39,29.0,70.0,0.0348,10.043622886792452,11.75604104287599,14.830161514095742,213.0,80.0,0.219611,4.11,7.600114204716982,11.75604104287599,14.830161514095742,844.0
Oosterom 2,1,1,-2.47,0.1,0.39,27.0,74.0,0.062,14.76465050471698,9.617446043225808,13.996169709302324,309.0,70.0,0.296959,5.12,10.043622886792452,11.75604104287599,14.830161514095742,213.0
Oosterom 2,2,1,-2.47,0.1,0.39,37.0,70.0,0.0778,17.968688745283018,7.020204616046699,12.106231764085669,91.0,74.0,0.455534,6.793243,14.76465050471698,9.617446043225808,13.996169709302324,309.0
Oosterom 2,3,1,-2.47,0.1,0.39,42.0,69.0,0.0378,20.569640995283024,6.928189294548669,9.446170928514317,1039.0,70.0,0.92313,9.671571,17.968688745283018,7.020204616046699,12.106231764085669,91.0
Oosterom 2,4,1,-2.47,0.1,0.39,29.0,54.0,0.1152,17.386112471698112,8.704338997060063,11.753775876252664,441.0,69.0,1.140292,11.258919,20.569640995283024,6.928189294548669,9.446170928514317,1039.0
Oosterom 2,5,1,-2.47,0.1,0.39,20.0,66.0,0.073,14.969844306603772,2.0126554845426843,5.969727711372983,374.0,54.0,1.370146,14.6,17.386112471698112,8.704338997060063,11.753775876252664,441.0
Oosterom 2,0,2,-2.47,0.1,0.39,28.0,70.0,0.0363,10.554679346698114,5.484353342878787,10.825676158383809,239.0,80.0,0.1802862499999999,2.74,8.432594174528301,8.713419100079541,10.25580089620872,174.0
Oosterom 2,1,2,-2.47,0.1,0.39,35.0,69.0,0.0464,13.459405014150944,9.657216270281909,14.490696513211557,1071.0,70.0,0.178397,3.755195,10.554679346698114,5.484353342878787,10.825676158383809,239.0
Oosterom 2,2,2,-2.47,0.1,0.39,27.0,71.0,0.0326,17.355292839622642,8.232446808829568,13.62975115781893,359.0,69.0,0.237688,5.38,13.459405014150944,9.657216270281909,14.490696513211557,1071.0
Oosterom 2,3,2,-2.47,0.1,0.39,28.0,69.0,0.0564,20.06634904716981,3.898458407121212,8.663361475590554,1040.0,71.0,0.334646,6.26,17.355292839622642,8.232446808829568,13.62975115781893,359.0
Oosterom 2,4,2,-2.47,0.1,0.39,27.0,69.5,0.0301,19.19683987735849,7.871023324070176,12.736320995100868,1352.0,69.0,0.372827,7.837808,20.06634904716981,3.898458407121212,8.663361475590554,1040.0
Oosterom 2,5,2,-2.47,0.1,0.39,49.0,62.5,0.0312,15.945910627358488,4.316810950418397,9.90635431942748,1560.0,69.5,0.484706,8.65,19.19683987735849,7.871023324070176,12.736320995100868,1352.0
Oosterom 2,0,3,-2.47,0.1,0.39,34.0,70.0,0.0152,11.597519485849055,9.90308131129032,15.143804306451614,229.0,80.0,0.211516,4.579348,9.686094476415096,8.74890847450867,13.430282102793294,111.0
Oosterom 2,1,3,-2.47,0.1,0.39,28.0,69.0,0.0402,14.23138213915094,5.0314913742935525,12.83534110068587,559.0,70.0,0.281022,5.0968,11.597519485849055,9.90308131129032,15.143804306451614,229.0
Oosterom 2,2,3,-2.47,0.1,0.39,29.0,71.0,0.0817,17.129792726415094,6.353751333333332,12.918569473756907,831.0,69.0,0.442305,6.223793,14.23138213915094,5.0314913742935525,12.83534110068587,559.0
Oosterom 2,3,3,-2.47,0.1,0.39,34.0,69.0,0.033,19.21475506603774,7.728491830943042,11.047034,861.0,71.0,0.57259,8.594,17.129792726415094,6.353751333333332,12.918569473756907,831.0
Oosterom 2,4,3,-2.47,0.1,0.39,42.0,69.5,0.0299,17.999141528301887,5.121809992916666,10.233421440310076,627.0,69.0,0.7078023333333334,9.716182,19.21475506603774,7.728491830943042,11.047034,861.0
Oosterom 2,5,3,-2.47,0.1,0.39,20.0,62.5,0.0612,15.693188377358494,5.527674791304347,9.596184251555552,1476.0,69.5,0.8768253333333335,10.970175,17.999141528301887,5.121809992916666,10.233421440310076,627.0
Oosterom 2,0,4,-2.47,0.1,0.39,28.0,70.0,0.026,9.170514693396226,6.303518039752252,11.422283384951516,1564.0,80.0,0.19,4.2353,8.198198468867925,6.348550124624626,10.525841329359164,350.0
Oosterom 2,1,4,-2.47,0.1,0.39,29.0,69.0,0.0858,13.37246220754717,6.6023314778947375,10.331260612581913,1220.0,70.0,0.225891,4.964062,9.170514693396226,6.303518039752252,11.422283384951516,1564.0
Oosterom 2,2,4,-2.47,0.1,0.39,35.0,71.0,0.0292,17.7663963490566,6.98397447515732,10.516334582142855,1184.0,69.0,0.36276075,7.451786,13.37246220754717,6.6023314778947375,10.331260612581913,1220.0
Oosterom 2,3,4,-2.47,0.1,0.39,36.0,69.0,0.0612,18.68809398113208,8.171996104166666,12.241574344761904,1087.0,71.0,0.57259,8.47375,17.7663963490566,6.98397447515732,10.516334582142855,1184.0
Oosterom 2,4,4,-2.47,0.1,0.39,26.0,69.5,0.0465,17.88298136792453,7.614486726170798,12.747783308628842,265.0,69.0,0.7078023333333334,10.676939,18.68809398113208,8.171996104166666,12.241574344761904,1087.0
Oosterom 2,5,4,-2.47,0.1,0.39,29.0,62.5,0.0576,15.889736018867923,3.390368756685082,7.160936466971403,1133.0,69.5,0.8768253333333335,11.885,17.88298136792453,7.614486726170798,12.747783308628842,265.0
Oosterom 20C,0,0,-2.27,0.2,0.41,34.0,78.0,0.0058,9.992995162037037,7.7784409430684285,13.15113104475163,120.0,80.0,0.100018,2.38,9.891851277777777,7.058701210782829,10.44140481293532,204.0
Oosterom 20C,1,0,-2.27,0.2,0.41,32.0,64.0,0.0293,15.373203622685184,6.508698928922518,10.677026361700785,844.0,78.0,0.133694,2.578205,9.992995162037037,7.7784409430684285,13.15113104475163,120.0
Oosterom 20C,2,0,-2.27,0.2,0.41,24.0,72.0,0.0231,17.91623651388889,7.913201170191696,6.932370807898352,1003.0,64.0,0.198698,3.517188,15.373203622685184,6.508698928922518,10.677026361700785,844.0
Oosterom 20C,3,0,-2.27,0.2,0.41,29.0,79.0,0.013,19.06085225925926,6.054904035567462,9.517434199332222,1071.0,72.0,0.250086,4.071528,17.91623651388889,7.913201170191696,6.932370807898352,1003.0
Oosterom 20C,4,0,-2.27,0.2,0.41,42.0,58.0,0.0318,18.444098208333337,4.558061086058618,7.892813113458983,1490.0,79.0,0.250908,4.449367,19.06085225925926,6.054904035567462,9.517434199332222,1071.0
Oosterom 20C,5,0,-2.27,0.2,0.41,35.0,62.0,0.0301,14.891991412037036,7.705884897032076,8.93442343964758,690.0,58.0,0.35279,5.786207,18.444098208333337,4.558061086058618,7.892813113458983,1490.0
Oosterom 20C,0,1,-2.27,0.2,0.41,29.0,78.0,0.0276,10.12420450462963,11.328126942752942,13.408796056588235,213.0,80.0,0.219611,4.11,7.526445765740742,11.328126942752942,13.408796056588235,844.0
Oosterom 20C,1,1,-2.27,0.2,0.41,27.0,66.0,0.0808,14.66680673148148,10.07983993647059,18.73021818017429,309.0,78.0,0.311408,4.91,10.12420450462963,11.328126942752942,13.408796056588235,213.0
Oosterom 20C,2,1,-2.27,0.2,0.41,37.0,66.0,0.061,18.11038932407408,6.2282484625925925,11.033643,91.0,66.0,0.516924,7.092879,14.66680673148148,10.07983993647059,18.73021818017429,309.0
Oosterom 20C,3,1,-2.27,0.2,0.41,42.0,79.0,0.0362,20.62090777777778,5.336638965880809,8.233509749567244,1039.0,66.0,0.953952,9.348182,18.11038932407408,6.2282484625925925,11.033643,91.0
Oosterom 20C,4,1,-2.27,0.2,0.41,29.0,68.0,0.0387,17.32037091666667,7.144789240252295,13.033859248355265,441.0,79.0,1.015214,10.868305,20.62090777777778,5.336638965880809,8.233509749567244,1039.0
Oosterom 20C,5,1,-2.27,0.2,0.41,20.0,37.0,0.0844,14.88531044675926,2.6854221063207504,6.502186455465831,374.0,68.0,0.873571,11.99,17.32037091666667,7.144789240252295,13.033859248355265,441.0
Oosterom 20C,0,2,-2.27,0.2,0.41,28.0,78.0,0.0342,10.560967534722224,9.325473954659971,14.650923882959386,239.0,80.0,0.1802862499999999,2.74,8.418278643518518,8.713419100079541,10.25580089620872,174.0
Oosterom 20C,1,2,-2.27,0.2,0.41,35.0,65.0,0.0301,13.470554726851852,9.506678251046022,12.50289000122549,1071.0,78.0,0.175528,3.696923,10.560967534722224,9.325473954659971,14.650923882959386,239.0
Oosterom 20C,2,2,-2.27,0.2,0.41,27.0,69.0,0.0093,17.29478613888889,7.57443547152318,12.684860352941175,359.0,65.0,0.188939,4.75,13.470554726851852,9.506678251046022,12.50289000122549,1071.0
Oosterom 20C,3,2,-2.27,0.2,0.41,28.0,79.0,0.0337,20.07205535185185,3.521002518223176,7.801109165743073,1040.0,69.0,0.217222,5.0,17.29478613888889,7.57443547152318,12.684860352941175,359.0
Oosterom 20C,4,2,-2.27,0.2,0.41,27.0,63.0,0.0247,19.173194814814813,6.943571516588921,13.348944374128688,1352.0,79.0,0.234829,5.942533,20.07205535185185,3.521002518223176,7.801109165743073,1040.0
Oosterom 20C,5,2,-2.27,0.2,0.41,49.0,49.5,0.0133,15.874676539351851,4.111779509908854,9.057440732480837,1560.0,63.0,0.283453,6.61,19.173194814814813,6.943571516588921,13.348944374128688,1352.0
Oosterom 20C,0,3,-2.27,0.2,0.41,34.0,78.0,0.0149,11.603647833333332,9.918348570133729,18.682586746656764,229.0,80.0,0.211516,4.579348,9.841500087962965,11.437200049188192,18.778246846753248,111.0
Oosterom 20C,1,3,-2.27,0.2,0.41,28.0,65.0,0.0153,14.280472425925923,6.9367197166666665,14.714203690920243,559.0,78.0,0.26577,5.084844,11.603647833333332,9.918348570133729,18.682586746656764,229.0
Oosterom 20C,2,3,-2.27,0.2,0.41,29.0,69.0,0.0696,17.11003837037037,5.524815868452381,11.921440627083332,831.0,65.0,0.368433,5.514262,14.280472425925923,6.9367197166666665,14.714203690920243,559.0
Oosterom 20C,3,3,-2.27,0.2,0.41,34.0,79.0,0.0456,19.309745962962964,6.649324900705741,10.112959782271943,861.0,69.0,0.4737533333333333,7.533036,17.11003837037037,5.524815868452381,11.921440627083332,831.0
Oosterom 20C,4,3,-2.27,0.2,0.41,42.0,63.0,0.0271,17.989686064814816,5.554910332196262,10.263378718274854,627.0,79.0,0.500317,9.085082,19.309745962962964,6.649324900705741,10.112959782271943,861.0
Oosterom 20C,5,3,-2.27,0.2,0.41,20.0,49.5,0.0108,15.63308365277778,3.8924087625,9.1131495,1476.0,63.0,0.5032713333333333,10.222549,17.989686064814816,5.554910332196262,10.263378718274854,627.0
Oosterom 20C,0,4,-2.27,0.2,0.41,28.0,78.0,0.0241,9.181736208333334,6.442592181838815,11.050215134301231,1564.0,80.0,0.19,4.2353,8.165591933333335,4.621845138060288,8.874751561498709,350.0
Oosterom 20C,1,4,-2.27,0.2,0.41,29.0,65.0,0.0549,13.350852314814814,5.789906754639175,8.348281649816178,1220.0,78.0,0.2216,4.909091,9.181736208333334,6.442592181838815,11.050215134301231,1564.0
Oosterom 20C,2,4,-2.27,0.2,0.41,35.0,69.0,0.0399,17.76176921296296,10.382419294117648,14.499871790106008,1184.0,65.0,0.3182485,6.501964,13.350852314814814,5.789906754639175,8.348281649816178,1220.0
