Date,System,Plot Location,Monitoring Period,Location ID,Color ID,Month,Year,Latitude,Longitude,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Median SST (C),Mode SST (C),Median Chlorophyll (mg per m3),Mode Chlorophyll (mg per m3),Median Turbidity (NTU),Mode Turbidity (NTU),Precipitation
2017-04-29,OS,Hammen 184,0.0,3,yellow,April,2017.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.976730264044942,10.976730264044942,3.491749610842697,3.491749610842697,2.7702110708743173,2.7702110708743173,398.0
2017-06-01,OS,Hammen 184,1.0,3,yellow,Mei,2017.0,51.62803,3.77248,-4.76,0.23,0.66,86.25,33.0,69.0,0.19522,27.859705,3.636232,189.003304,34.554203,0.0381,0.1286,12.611416691011236,11.440223332263242,2.2641157232282354,1.121633060875,2.786990405882353,2.1194676264313728,492.0
2017-06-27,OS,Hammen 184,2.0,3,yellow,Juni,2017.0,51.62803,3.77248,-4.76,0.23,0.66,98.75,26.0,79.0,0.341697,29.731781,5.002532,138.500071,39.573797,0.0526,0.1931,18.061433011235955,19.53219464185393,1.7561763200000002,0.8824534903846153,3.3296085488319087,3.407283877918719,436.0
2017-07-26,OS,Hammen 184,3.0,3,yellow,Juli,2017.0,51.62803,3.77248,-4.76,0.23,0.66,87.5,29.0,70.0,0.468995,31.638051,6.589714,105.879783,42.401143,0.0547,0.0975,19.85595679775281,19.349157338014983,1.8962188770385304,0.807758054057143,3.9220897971985815,4.165307155757812,2766.0
2017-08-28,OS,Hammen 184,4.0,3,yellow,Augustus,2017.0,51.62803,3.77248,-4.76,0.23,0.66,77.5,33.0,69.0,0.708389,34.799741,8.275507,84.800376,46.166957,0.0511,0.1141,19.36554075280899,19.602223582664525,1.818082362333333,1.3254275473965516,3.8091444224333335,1.842323042,2266.0
2017-09-28,OS,Hammen 184,5.0,3,yellow,September,2017.0,51.62803,3.77248,-4.76,0.23,0.66,95.0,31.0,76.0,0.669476,30.744517,9.419737,74.745007,48.43,0.0369,0.073,17.6188873258427,16.434180114232213,1.220960828837209,0.9953050484925152,2.626116735714285,1.5033255689583331,3044.0
2017-11-03,OS,Hammen 184,6.0,3,yellow,Oktober,2017.0,51.62803,3.77248,-4.76,0.23,0.66,88.75,36.0,71.0,0.788388,28.672018,11.58169,61.112251,52.81,0.0601,0.1217,14.79133809550562,14.781962560042135,2.4088697042558773,1.901966054177836,5.490346791272728,5.514748880964103,1278.0
2018-04-16,OS,Hammen 184,0.0,3,yellow,April,2018.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.371125730337077,8.371125730337077,3.229621892297938,3.229621892297938,3.184464733962264,3.184464733962264,1454.0
2018-05-15,OS,Hammen 184,1.0,3,yellow,Mei,2018.0,51.62803,3.77248,-4.76,0.23,0.66,96.25,29.0,77.0,0.214522,24.171429,4.545455,152.02835,39.037273,0.015,0.0827,10.969191398876404,10.713904655898876,3.229621892297938,3.229621892297938,3.184464733962264,3.184464733962264,1566.0
2018-06-15,OS,Hammen 184,2.0,3,yellow,Juni,2018.0,51.62803,3.77248,-4.76,0.23,0.66,92.5,31.0,74.0,0.375627,28.948566,5.937838,117.193155,41.72,0.0449,0.0865,15.276124556179774,13.628598178370789,1.6856091078254585,1.5902507442246152,3.275971929638009,2.789793974385419,106.0
2018-07-18,OS,Hammen 184,3.0,3,yellow,Juli,2018.0,51.62803,3.77248,-4.76,0.23,0.66,92.5,33.0,74.0,0.475172,26.45,7.8,89.828061,44.84,0.0564,0.0945,18.920617404494383,19.05589069422151,2.656491590575313,2.3856108536163334,4.911608514782695,3.695882185,288.0
2018-08-21,OS,Hammen 184,4.0,3,yellow,Augustus,2018.0,51.62803,3.77248,-4.76,0.23,0.66,83.75,34.0,67.0,0.569904,26.59628,8.595075,81.726087,46.34,0.0234,0.0441,21.661012887640453,22.332840770465488,2.160085722884498,0.7870888255017233,4.006798387152778,4.914438233491506,1784.0
2018-10-05,OS,Hammen 184,5.0,3,yellow,September,2018.0,51.62803,3.77248,-4.76,0.23,0.66,65.845809524,45.0,76.0,0.786186,29.206292,10.132727,69.614469,49.994394,0.0342,0.0812,18.49419279775281,18.927522465489567,2.349842927875,1.841778386464638,1.7981848974470982,1.205255570625,1048.0
2018-10-20,OS,Hammen 184,6.0,3,yellow,Oktober,2018.0,51.62803,3.77248,-4.76,0.23,0.66,67.5,15.0,54.0,0.717924,29.931296,10.242593,68.886629,50.64,0.0073,0.043,15.773618662921349,15.751551066292135,1.509714496875,1.0614094834821426,2.1421120297297302,1.0766474748089585,1546.0
2019-04-12,OS,Hammen 184,0.0,3,yellow,April,2019.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.3022289999999999,12.8,2.74,249.028309,31.791375,0.0,0.0,9.097011016853934,9.097011016853934,0.4545444789,0.4545444789,5.15796339375,5.15796339375,366.0
2019-05-22,OS,Hammen 184,1.0,3,yellow,Mei,2019.0,51.62803,3.77248,-4.76,0.23,0.66,71.25,40.0,73.0,0.2401863333333333,31.559917,3.396491,201.993826,34.520175,0.0164,0.0682,11.676809488764048,11.933657900481538,6.288296927265917,1.8662524198951296,4.908816485714286,4.877548859166666,578.0
2019-06-19,OS,Hammen 184,2.0,3,yellow,Juni,2019.0,51.62803,3.77248,-4.76,0.23,0.66,63.75,28.0,76.5,0.385871,13.93,5.66,122.796369,40.61,0.0808,0.2175,15.906156471910112,16.205801278089886,1.4980509514901963,1.0751185948655628,3.264514378827361,2.0829417617421955,1320.0
2019-07-17,OS,Hammen 184,3.0,3,yellow,Juli,2019.0,51.62803,3.77248,-4.76,0.23,0.66,10.0,28.0,72.0,0.5982,23.25,7.77,90.172912,43.99,0.0754,0.1207,18.89196651685393,19.45589907397004,2.314561278668851,1.206556854756818,3.058605287891419,4.160102734444444,1062.0
2019-08-23,OS,Hammen 184,4.0,3,yellow,Augustus,2019.0,51.62803,3.77248,-4.76,0.23,0.66,6.25,37.0,68.0,0.72462,33.752311,10.82,65.301406,48.44,0.0824,0.1203,19.998303449438204,20.05198896950241,1.5626506549389672,1.5978648974117649,3.214873666941748,2.30826164003871,1026.0
2019-09-23,OS,Hammen 184,5.0,3,yellow,September,2019.0,51.62803,3.77248,-4.76,0.23,0.66,33.75,31.0,76.0,0.902896,29.885327,12.628519,56.169734,51.706667,0.0583,0.1054,18.4268382752809,18.0874943005618,2.1495044432746324,1.967677185232322,4.589287351428862,3.741837521183385,1606.0
2019-10-20,OS,Hammen 184,6.0,3,yellow,Oktober,2019.0,51.62803,3.77248,-4.76,0.23,0.66,3.75,27.0,62.5,0.4619,25.638978,13.088257242857145,84.095698,52.73221831428572,0.017,0.038,15.1844044494382,15.428395628277151,1.5888268484083334,1.2771108288888888,5.672214379101191,6.038755250000001,2062.0
2020-04-15,OS,Hammen 184,0.0,3,yellow,April,2020.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.999493297752808,9.999493297752808,4.043272149419643,4.043272149419643,5.469338778177777,5.469338778177777,310.0
2020-05-12,OS,Hammen 184,1.0,3,yellow,Mei,2020.0,51.62803,3.77248,-4.76,0.23,0.66,85.71428571,27.0,73.0,0.310817,28.417315,4.882,141.831608,39.02,0.0112,0.0704,12.254202432584268,12.59325027247191,3.635993754545455,2.9458239992045456,3.2168524956410263,2.815508683809524,148.0
2020-06-18,OS,Hammen 184,2.0,3,yellow,Juni,2020.0,51.62803,3.77248,-4.76,0.23,0.66,92.85714286,37.0,76.5,0.480012,29.405622,7.218923,96.875332,44.145692,0.0632,0.1385,15.642190398876403,16.002820445826643,2.4674876479084427,2.35803399275,6.630347775502977,6.83787691322619,2828.0
2020-07-15,OS,Hammen 184,3.0,3,yellow,Juli,2020.0,51.62803,3.77248,-4.76,0.23,0.66,90.0,27.0,72.0,0.5141223333333333,33.188241,7.548571,92.749892,44.94814594285714,0.0122,0.0297,18.46578538202247,18.20266141853933,2.60532712791235,2.639419271845238,3.0596065792068403,3.1607535691162227,1466.0
2020-09-02,OS,Hammen 184,4.0,3,yellow,Augustus,2020.0,51.62803,3.77248,-4.76,0.23,0.66,87.14285714,49.0,68.0,0.6676376666666668,33.773494,9.236557,76.189346,46.53,0.0344,0.0323,20.047774168539327,18.84857135553772,1.688246288828552,0.9444414130397104,3.2602865669594405,3.228421057653846,1240.0
2020-10-17,OS,Hammen 184,5.0,3,yellow,September,2020.0,51.62803,3.77248,-4.76,0.23,0.66,72.86,45.0,76.0,0.786186,35.305678,12.072157,58.691186,53.21,0.063,0.1484,18.40942657303371,18.610820875468164,1.86429465980678,1.2259126707742258,3.6211533500299566,1.3382415191666666,2224.0
2020-11-10,OS,Hammen 184,6.0,3,yellow,Oktober,2020.0,51.62803,3.77248,-4.76,0.23,0.66,72.85714286,24.0,62.5,0.6560706666666666,30.10311,12.435907171428571,59.129274,54.02571317061224,0.0152,0.034,12.85644950561798,13.24372845692884,1.91575199648954,1.7316611018339625,8.280273934753362,8.462391320000002,2282.0
2021-04-19,OS,Hammen 184,0.0,3,yellow,April,2021.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,7.980135148314606,7.980135148314606,3.8152216170444935,3.8152216170444935,2.969995496584565,2.969995496584565,888.0
2021-05-28,OS,Hammen 184,1.0,3,yellow,Mei,2021.0,51.62803,3.77248,-4.76,0.23,0.66,95.71428571,39.0,73.0,0.2401863333333333,31.3939,5.510149,126.049929,40.329254,0.0327,0.0981,10.079191196629214,9.314312541332264,2.440942629240854,1.5258710683456438,3.33372245,4.488718288827161,1450.0
2021-06-15,OS,Hammen 184,2.0,3,yellow,Juni,2021.0,51.62803,3.77248,-4.76,0.23,0.66,92.85714286,18.0,76.5,0.3958017499999999,33.888271,7.328154,95.467753,43.794923,0.101,0.1925,15.68813001966292,17.14149881273408,2.150647078586724,1.0596685572385494,2.604143601802656,2.122468104418666,1994.0
2021-07-27,OS,Hammen 184,3.0,3,yellow,Juli,2021.0,51.62803,3.77248,-4.76,0.23,0.66,94.28571429,42.0,72.0,0.5141223333333333,32.072014,8.929242,78.743823,46.718636,0.0381,0.0696,18.047246966292136,18.08192193258427,2.2949366597865675,2.492111370178572,2.656406523596238,3.0040748173333336,1092.0
2021-09-08,OS,Hammen 184,4.0,3,yellow,Augustus,2021.0,51.62803,3.77248,-4.76,0.23,0.66,82.85714286,43.0,68.0,0.6676376666666668,37.767508,12.125,58.441881,51.785,0.0743,0.1178,19.069012,19.244832506420547,1.838545929743524,1.0789886957811194,3.1292639844262293,2.3440758269700464,1714.0
2021-09-28,OS,Hammen 184,5.0,3,yellow,September,2021.0,51.62803,3.77248,-4.76,0.23,0.66,74.28571429,20.0,76.0,0.786186,38.502072,13.503269,52.62046,52.724231,0.0689,0.047,18.65257891011236,18.62269010861423,1.6611908162488858,1.6367140078411684,2.757198173828275,2.824128609255328,342.0
2021-10-23,OS,Hammen 184,6.0,3,yellow,Oktober,2021.0,51.62803,3.77248,-4.76,0.23,0.66,81.42857143,25.0,62.5,0.6560706666666666,31.605833,13.943684,50.999987,53.748421,0.0176,0.041,15.60603534831461,15.050359514044944,1.3489139909573644,1.070286580460277,4.748545844927008,5.353084930006708,1706.0
2022-04-11,OS,Hammen 184,0.0,3,yellow,April,2022.0,51.62803,3.77248,-4.76,0.23,0.66,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.51135026966292,8.51135026966292,1.2999599139176758,1.2999599139176758,3.388670442152778,3.388670442152778,752.0
2022-05-17,OS,Hammen 184,1.0,3,yellow,Mei,2022.0,51.62803,3.77248,-4.76,0.23,0.66,83.0,36.0,73.0,0.2401863333333333,24.52,5.7,122.060805,38.7,0.0419,0.1022,11.404871168539326,10.42308262800963,2.4476554126190475,2.53497339708537,3.345778576076389,3.160369640218418,780.0
2022-06-14,OS,Hammen 184,2.0,3,yellow,Juni,2022.0,51.62803,3.77248,-4.76,0.23,0.66,70.0,28.0,76.5,0.3958017499999999,28.113004,7.070952,98.850585,42.483095,0.049,0.1351,15.917702578651683,15.45409773642322,2.110495572148362,0.902236997846244,3.702315504240095,3.192912192429577,1406.0
2022-07-12,OS,Hammen 184,3.0,3,yellow,Juli,2022.0,51.62803,3.77248,-4.76,0.23,0.66,76.66666667,28.0,72.0,0.5141223333333333,33.167375,9.256739,76.02745,45.683478,0.0781,0.1143,18.794077915730337,18.42353333988764,1.9077556203705104,2.1563435850936834,2.355614895344405,2.6237764895833333,558.0
2022-08-15,OS,Hammen 184,4.0,3,yellow,Augustus,2022.0,51.62803,3.77248,-4.76,0.23,0.66,53.33333333,34.0,68.0,0.6676376666666668,37.830412,10.805625,65.38607,48.176875,0.0456,0.0733,21.005084213483144,20.78934218378812,2.2574615935812385,2.8065285816930143,2.4015896247720567,2.291934151513158,470.0
2022-09-13,OS,Hammen 184,5.0,3,yellow,September,2022.0,51.62803,3.77248,-4.76,0.23,0.66,53.33333333,29.0,76.0,0.786186,36.058309,12.905312,54.995279,51.32,0.0724,0.1084,21.26170895505618,20.84527839606741,2.171857368684211,2.224627539989984,2.5977385373001844,4.0875587650688665,4928.0
2022-10-11,OS,Hammen 184,6.0,3,yellow,Oktober,2022.0,51.62803,3.77248,-4.76,0.23,0.66,43.33333333,28.0,62.5,0.6560706666666666,31.540335,13.735769,51.75221,51.746154,0.0297,0.0152,17.17164021910112,15.690320449906366,2.395597979696153,1.2091501125000002,5.305946177169773,5.231132204166667,1122.0
2017-04-29,OS,Hammen 68C,0.0,10,darkslateblue,April,2017.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.931815191860467,10.931815191860467,4.076710758271605,4.076710758271605,2.9776942,2.9776942,398.0
2017-06-01,OS,Hammen 68C,1.0,10,darkslateblue,Mei,2017.0,51.67948,3.79677,-2.51,0.28,0.73,71.25,33.0,57.0,0.215983,26.377767,3.724561,184.633536,34.562281,0.0407,0.1289,12.491640261627907,11.3985522948505,2.45326995,1.337032111977612,3.137229656473989,1.7141327632307697,492.0
2017-06-27,OS,Hammen 68C,2.0,10,darkslateblue,Juni,2017.0,51.67948,3.79677,-2.51,0.28,0.73,83.75,26.0,67.0,0.34238,31.63897,4.580597,150.919638,38.016418,0.0329,0.1329,18.13360041860465,19.432780426356587,1.61563586,0.9993245559090908,2.825384774125,3.405384994636804,436.0
2017-07-26,OS,Hammen 68C,3.0,10,darkslateblue,Juli,2017.0,51.67948,3.79677,-2.51,0.28,0.73,121.25,29.0,97.0,0.558107,34.672832,6.488041,107.496544,42.130722,0.0658,0.1419,19.89695343023256,19.23584792732558,2.372830799616279,1.84903478069068,3.9405872443023258,3.4283547606962026,2766.0
2017-08-28,OS,Hammen 68C,4.0,10,darkslateblue,Augustus,2017.0,51.67948,3.79677,-2.51,0.28,0.73,90.0,33.0,75.0,0.775619,36.136952,8.3416,84.14548,45.339333,0.0562,0.0972,19.37261675581395,19.03896387707641,1.66836157175,1.2362734514999998,4.011515360784314,4.5127067282708335,2266.0
2017-09-28,OS,Hammen 68C,5.0,10,darkslateblue,September,2017.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,31.0,80.0,0.908081,34.254597,10.67375,66.173139,49.76,0.0752,0.1426,17.614010046511627,16.469193194767442,1.216769348,1.1637380579925156,3.1645282100000003,4.031811097365196,3044.0
2017-11-03,OS,Hammen 68C,6.0,10,darkslateblue,Oktober,2017.0,51.67948,3.79677,-2.51,0.28,0.73,87.5,36.0,70.0,0.837186,29.985775,11.047143,63.992488,49.98,0.0104,0.0061,14.765127087209306,14.561315290697674,2.915230777693888,1.5970447820000002,5.21369313,5.514748880964103,1278.0
2018-04-16,OS,Hammen 68C,0.0,10,darkslateblue,April,2018.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.413814389534883,8.413814389534883,4.163602781676647,4.163602781676647,4.322364344023669,4.322364344023669,1454.0
2018-05-15,OS,Hammen 68C,1.0,10,darkslateblue,Mei,2018.0,51.67948,3.79677,-2.51,0.28,0.73,90.0,29.0,72.0,0.234926,27.058824,4.722222,146.753321,38.833333,0.0211,0.0756,10.93953473255814,10.727003850290696,4.163602781676647,4.163602781676647,4.322364344023669,4.322364344023669,1566.0
2018-06-15,OS,Hammen 68C,2.0,10,darkslateblue,Juni,2018.0,51.67948,3.79677,-2.51,0.28,0.73,87.5,31.0,70.0,0.466144,32.404828,6.154286,113.174315,42.2,0.0462,0.1086,15.239499767441856,13.568235420542637,3.220925970138536,3.260801797802198,4.877271988285714,6.438643507222222,106.0
2018-07-18,OS,Hammen 68C,3.0,10,darkslateblue,Juli,2018.0,51.67948,3.79677,-2.51,0.28,0.73,78.75,33.0,63.0,0.711905,33.97,8.73,80.472724,47.67,0.0781,0.1658,18.869092627906973,18.97793608637874,3.2484488698742986,3.5671472128431367,4.303383180030662,2.434454608743243,288.0
2018-08-21,OS,Hammen 68C,4.0,10,darkslateblue,Augustus,2018.0,51.67948,3.79677,-2.51,0.28,0.73,81.25,34.0,65.0,0.904185,32.819824,10.306154,68.472542,49.61,0.0464,0.0571,21.553901250000003,20.7033533704319,2.479494369705036,1.014233684718962,3.4217856394573647,2.5126534546901187,1784.0
2018-10-05,OS,Hammen 68C,5.0,10,darkslateblue,September,2018.0,51.67948,3.79677,-2.51,0.28,0.73,83.98666666666666,45.0,80.0,1.022456,35.939629,13.63,52.143569,53.940317,0.0739,0.0962,18.44685184883721,18.956563560215947,2.6763772235882355,2.533323222222222,2.244203410420348,0.8000583147916667,1048.0
2018-10-20,OS,Hammen 68C,6.0,10,darkslateblue,Oktober,2018.0,51.67948,3.79677,-2.51,0.28,0.73,82.5,15.0,66.0,1.170647,34.839885,13.721212,51.805719,55.82,0.0061,0.1253,15.804790029069762,15.61722512616279,2.088029974556213,0.99315436328125,2.0840597,1.1153271882028986,1546.0
2019-04-12,OS,Hammen 68C,0.0,10,darkslateblue,April,2019.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,0.0,80.0,0.3022289999999999,12.8,2.74,249.028309,31.791375,0.0,0.0,9.039162156976744,9.039162156976744,0.4545444789,0.4545444789,5.15796339375,5.15796339375,366.0
2019-05-22,OS,Hammen 68C,1.0,10,darkslateblue,Mei,2019.0,51.67948,3.79677,-2.51,0.28,0.73,88.75,40.0,64.5,0.2741536666666667,33.659491,3.598592,190.929761,34.900845,0.0215,0.0777,11.617680328488373,11.882980835548173,6.644939255670103,2.4649993488059527,4.852554813833334,8.32994564098652,578.0
2019-06-19,OS,Hammen 68C,2.0,10,darkslateblue,Juni,2019.0,51.67948,3.79677,-2.51,0.28,0.73,46.25,28.0,68.5,0.421777,14.49,6.01,115.821546,41.44,0.0861,0.2335,15.83437110465116,16.197002725290698,1.9579365737931027,1.702209368,3.4267938127450983,2.6193523019387754,1320.0
2019-07-17,OS,Hammen 68C,3.0,10,darkslateblue,Juli,2019.0,51.67948,3.79677,-2.51,0.28,0.73,68.75,28.0,80.0,0.901033,33.79,9.11,77.220713,47.19,0.1107,0.2054,18.851942453488373,18.18850322093023,4.114570523090206,5.297282656772728,3.70613090893146,1.751661380142857,1062.0
2019-08-23,OS,Hammen 68C,4.0,10,darkslateblue,Augustus,2019.0,51.67948,3.79677,-2.51,0.28,0.73,60.0,37.0,70.0,1.10974,36.590266,11.93,59.372678,51.05,0.0762,0.1043,19.97140669767441,20.0109584410299,1.6982540697368422,1.6027343012000002,3.6929105795384616,2.272025331472727,1026.0
2019-09-23,OS,Hammen 68C,5.0,10,darkslateblue,September,2019.0,51.67948,3.79677,-2.51,0.28,0.73,56.25,31.0,80.0,1.136831,33.041492,14.010667,50.762344,53.728667,0.0671,0.0864,18.39704086046512,18.129774026162792,2.4113106155947914,3.442039817490027,4.800654508564815,4.122723404545455,1606.0
2019-10-20,OS,Hammen 68C,6.0,10,darkslateblue,Oktober,2019.0,51.67948,3.79677,-2.51,0.28,0.73,72.5,27.0,68.0,1.109491,28.18115,15.708103,45.40861,56.758276,0.0629,0.1122,15.191921401162787,15.416548804748064,2.403476494166667,1.6140753366666665,4.218759732142857,2.0833053961777166,2062.0
2020-04-15,OS,Hammen 68C,0.0,10,darkslateblue,April,2020.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.993649145348837,9.993649145348837,5.1154911436986295,5.1154911436986295,4.449170692694064,4.449170692694064,310.0
2020-05-12,OS,Hammen 68C,1.0,10,darkslateblue,Mei,2020.0,51.67948,3.79677,-2.51,0.28,0.73,98.57142857,27.0,64.5,0.371552,32.13556,5.319855,130.442307,39.68,0.0274,0.0949,12.246739191860469,12.595808390988374,4.462426850724637,3.953391760294118,4.1383668166313,3.12109728,148.0
2020-06-18,OS,Hammen 68C,2.0,10,darkslateblue,Juni,2020.0,51.67948,3.79677,-2.51,0.28,0.73,94.28571429,37.0,68.5,0.482397,29.283057,7.208636,97.010059,44.648788,0.051,0.1343,15.646012732558145,15.991642463039868,3.178725236276447,2.45326843625,6.136861197851505,7.331027466088434,2828.0
2020-07-15,OS,Hammen 68C,3.0,10,darkslateblue,Juli,2020.0,51.67948,3.79677,-2.51,0.28,0.73,94.28571429,27.0,80.0,0.7236816666666667,39.589443,8.68,80.94669,47.72,0.0545,0.1137,18.48096337209302,18.68952451453488,3.3385720702349,3.6516213724999993,3.259935884551614,2.8870241743079097,1466.0
2020-09-02,OS,Hammen 68C,4.0,10,darkslateblue,Augustus,2020.0,51.67948,3.79677,-2.51,0.28,0.73,88.57142857,49.0,70.0,0.929848,37.481455,11.74129,60.302508,52.17,0.0625,0.0908,20.044140104651163,18.81971128737541,2.148298243252353,1.1724924266445254,3.379904399619418,3.1785723675208337,1240.0
2020-10-17,OS,Hammen 68C,5.0,10,darkslateblue,September,2020.0,51.67948,3.79677,-2.51,0.28,0.73,95.71,45.0,80.0,1.022456,36.60251,13.14403,54.021618,55.27,0.0312,0.0689,18.36268718604651,18.634455646802326,2.1758821760946745,1.1828933713636365,4.049926776555083,1.3382415191666666,2224.0
2020-11-10,OS,Hammen 68C,6.0,10,darkslateblue,Oktober,2020.0,51.67948,3.79677,-2.51,0.28,0.73,74.28571429,24.0,68.0,1.039108,28.963861,14.330192,49.658912,56.29849817142858,0.0494,0.0429,12.858907226744188,13.26085789389535,2.368499857105264,2.586645365230769,6.737002344230769,7.94407295,2282.0
2021-04-19,OS,Hammen 68C,0.0,10,darkslateblue,April,2021.0,51.67948,3.79677,-2.51,0.28,0.73,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.020268350000002,8.020268350000002,4.007565857720351,4.007565857720351,3.014139999231818,3.014139999231818,888.0
2021-05-28,OS,Hammen 68C,1.0,10,darkslateblue,Mei,2021.0,51.67948,3.79677,-2.51,0.28,0.73,95.71428571,39.0,64.5,0.2741536666666667,29.928693,5.944478,117.065577,40.581343,0.0438,0.1045,10.035966703488372,9.350299862126246,3.1437713297479,1.585940033608725,3.622108455076922,3.98710648488732,1450.0
2021-06-15,OS,Hammen 68C,2.0,10,darkslateblue,Juni,2021.0,51.67948,3.79677,-2.51,0.28,0.73,95.71428571,18.0,68.5,0.4281745,30.206992,6.720299,103.87416,42.792985,0.0431,0.1229,15.677808671511627,17.052855849321713,3.4100561971272727,3.8052271197138894,3.313975329262295,2.3489692346793483,1994.0
2021-07-27,OS,Hammen 68C,3.0,10,darkslateblue,Juli,2021.0,51.67948,3.79677,-2.51,0.28,0.73,84.28571429,42.0,80.0,0.7236816666666667,33.242872,9.617966,73.24323,49.087627,0.069,0.1499,18.023913156976747,18.048762941860463,2.8416548444444443,2.776422271632653,3.03566818147234,3.0040748173333336,1092.0
2021-09-08,OS,Hammen 68C,4.0,10,darkslateblue,Augustus,2021.0,51.67948,3.79677,-2.51,0.28,0.73,79.95535714249999,43.0,70.0,0.929848,35.75712425,10.660419603773583,73.98628858490565,49.43215860377359,0.0242,0.008,19.03518779069767,19.186845724252496,2.7983535618985185,1.1342012234597223,3.7847871656737584,4.096929089032258,1714.0
